Img_path, Caption, Score
sub_data/images/158056.png,a black and white photo of a laptop,4.0948486328125
sub_data/images/227845.png,moss growing on a tree branch,4.798410892486572
sub_data/images/68687.png,a person riding a bike on a street,5.964127063751221
sub_data/images/340429.png,a black and white photo of a buddha head,5.8897881507873535
sub_data/images/662211.png,a fence with clovers growing in it,4.9932026863098145
sub_data/images/481738.png,a close up of a flower in a vase,5.565875053405762
sub_data/images/854906.png,a person standing in front of a rack with shoes,4.711664199829102
sub_data/images/742538.png,a plant with a smiley face,5.94751501083374
sub_data/images/32926.png,a burned forest in the middle of the australian bush,4.852517127990723
sub_data/images/785542.png,two deers are standing in the grass,5.186538219451904
sub_data/images/868697.png,a body of water,5.334777355194092
sub_data/images/186826.png,the city of london,5.479193687438965
sub_data/images/382866.png,a magnifying a magnifying a magnifying a magnifying a magni,5.304676532745361
sub_data/images/395792.png,two trash bins sitting side by side,4.3844218254089355
sub_data/images/627456.png,a painting of a flower with a quote,5.4083452224731445
sub_data/images/878892.png,a person is looking out of a window,5.75413703918457
sub_data/images/287868.png,a tree in a field,6.032371520996094
sub_data/images/163900.png,a woman standing in front of a red barn,4.929722309112549
sub_data/images/942732.png,a boat is docked on a dock in the water,5.656558990478516
sub_data/images/86836.png,a field of wheat in the desert,4.9904704093933105
sub_data/images/658497.png,fire dancer in the dark,5.742553234100342
sub_data/images/389966.png,a baseball player swinging a bat at a ball,5.107594966888428
sub_data/images/683701.png,a city at night with lights on the buildings,4.737973690032959
sub_data/images/157654.png,a squirrel eating a nut,4.911573886871338
sub_data/images/159376.png,an angel statue in a cemetery,5.6250152587890625
sub_data/images/607076.png,a man with a fake face and a scarf,5.654530048370361
sub_data/images/951106.png,a window with a view of a sunset,4.5914835929870605
sub_data/images/161869.png,a dog with a collar,5.5336713790893555
sub_data/images/844244.png,a woman with wet hair and a sweater,6.076408386230469
sub_data/images/197257.png,a close up of a tree trunk with a hole in it,4.9599127769470215
sub_data/images/648610.png,a woman standing in front of a door,6.020781517028809
sub_data/images/828768.png,a man walking on a rocky trail,4.633199214935303
sub_data/images/570590.png,a close up of a dog's eye,5.024543762207031
sub_data/images/690199.png,a close up of a plant with a blury background,5.356324195861816
sub_data/images/350739.png,a person holding a hammer,4.611779689788818
sub_data/images/590460.png,a city skyline at night,5.4559006690979
sub_data/images/941.png,a water fap is pouring from a fa fap fap fap fap fap,4.297789096832275
sub_data/images/148906.png,a black purse with pictures and a black purse,4.5984578132629395
sub_data/images/403300.png,a little girl with a pink and yellow dress,4.961491584777832
sub_data/images/533976.png,a large ship in the water,5.561859607696533
sub_data/images/930068.png,a woman with a rose in her hand,5.946203708648682
sub_data/images/482766.png,a river with trees and water in the fore,5.218242645263672
sub_data/images/199292.png,a slice of orange,5.55092191696167
sub_data/images/334977.png,a red glass plate with a cowboy hat on it,4.050689220428467
sub_data/images/846028.png,a woman with a pink and white face paint,5.399643898010254
sub_data/images/84593.png,a large group of motorcycles,5.162337779998779
sub_data/images/417011.png,a black and white photo of a building,5.183597564697266
sub_data/images/751011.png,an old woman sitting in a chair,5.725892543792725
sub_data/images/475851.png,a person holding a skull mask in the dark,5.216674327850342
sub_data/images/724185.png,a black and white image of a light shining through a hole,4.848904609680176
sub_data/images/559890.png,a spider is sitting on a web in the middle of a web,5.131803512573242
sub_data/images/926539.png,a young girl sitting on the floor with a toy,4.806987285614014
sub_data/images/770006.png,a shoe on the ground,4.636569976806641
sub_data/images/168.png,a small plant growing in the water,5.085283279418945
sub_data/images/805185.png,a close up of two gold coins with the words,'i love you ',4.956305980682373
sub_data/images/294824.png,a snow covered field,5.885087013244629
sub_data/images/794195.png,a window with a broken glass,6.327095985412598
sub_data/images/437992.png,a dog laying on the floor,4.641580581665039
sub_data/images/661813.png,a couple kissing in the sun,5.187837600708008
sub_data/images/377031.png,a person is standing on a rock,5.689027786254883
sub_data/images/588130.png,a large building,5.853765964508057
sub_data/images/136160.png,a lizard is sitting on a rock,5.586793899536133
sub_data/images/499057.png,the city skyline at sunset with a bridge over the river,5.8044538497924805
sub_data/images/38773.png,a bee on a pink flower,5.367486000061035
sub_data/images/330582.png,a dog with its tongue out standing in the grass,5.286501884460449
sub_data/images/699760.png,fireworks in the night sky,4.932394981384277
sub_data/images/319528.png,a close up of a motorcycle wheel,4.9711761474609375
sub_data/images/318721.png,two little girls in dresses playing in the grass,4.7511491775512695
sub_data/images/859467.png,a toy figure of a man,4.652588367462158
sub_data/images/545292.png,a bird standing in the water,5.131570339202881
sub_data/images/810271.png,a tree with no leaves,5.532829284667969
sub_data/images/887140.png,a person riding a horse in a field,5.188355445861816
sub_data/images/353905.png,a purple flower with a green background,5.278743267059326
sub_data/images/646468.png,a man riding a bike down a street,5.090315818786621
sub_data/images/34663.png,a wren wren wren wren wren wren wren wren wren wren wren wren wren wren wren wren wren wren,5.392666816711426
sub_data/images/648062.png,a boy sitting on the wall in front of a tree,5.012057304382324
sub_data/images/636891.png,a park with a bench and trees,5.039522171020508
sub_data/images/83677.png,a white refrigerator,4.636318206787109
sub_data/images/476872.png,a person holding a knife in their hand,5.51718282699585
sub_data/images/257283.png,a hand with a wrist band on it,4.848756313323975
sub_data/images/692661.png,a pile of tomatoes,5.433536529541016
sub_data/images/844610.png,a woman sitting in a car holding an umbrella,5.339921951293945
sub_data/images/298560.png,a dog standing on the sidewalk with a shadow of a person,5.082257270812988
sub_data/images/521203.png,a large ship in the ocean,5.930485248565674
sub_data/images/432853.png,a motorcycle parked in the middle of a forest,4.7441792488098145
sub_data/images/896056.png,a pink water lily in a pond,5.877150058746338
sub_data/images/86443.png,crater lake is a crater located in the crater,5.468742370605469
sub_data/images/794150.png,a woman standing in front of a wall with a shadow of people,5.041203498840332
sub_data/images/333396.png,a silver trophy with a black base,5.059390068054199
sub_data/images/717054.png,two orange flowers,5.7551751136779785
sub_data/images/659654.png,a black and white photo of a fence,5.248867034912109
sub_data/images/199584.png,a candy wrapper with a red and white candy wrapper,5.265164375305176
sub_data/images/891866.png,a dragon flys across a leaf,5.920529842376709
sub_data/images/950494.png,a field of wheat,6.099567890167236
sub_data/images/158175.png,a bunch of purple and orange flowers,4.915923118591309
sub_data/images/480847.png,a mirror on a wall,4.365222454071045
sub_data/images/403003.png,a man playing a guitar on a rainy day,6.306727886199951
sub_data/images/8527.png,a close up of a remote control,4.813744068145752
sub_data/images/10703.png,a lighthouse on the shore of a lake,4.778254508972168
sub_data/images/324350.png,a cat is sitting on a bed of flowers,4.983155727386475
sub_data/images/497738.png,a boat is floating in the water near a house,4.6860032081604
sub_data/images/844237.png,a tree in the snow,5.331416130065918
sub_data/images/19767.png,four pictures of seaguls,4.969207763671875
sub_data/images/770994.png,a street with a lot of lights on it,5.496606826782227
sub_data/images/147052.png,a metal structure with a clock on top,5.1256937980651855
sub_data/images/665929.png,a leaf floating in a pond,4.865291118621826
sub_data/images/819425.png,a close up of a remote control,5.081052303314209
sub_data/images/68227.png,koos in the pond,5.286835670471191
sub_data/images/6216.png,a forest filled with lots of trees,5.394917964935303
sub_data/images/849417.png,a person riding a wave on a surfboard,5.1573004722595215
sub_data/images/290278.png,a calendar with a hand on it,5.178021430969238
sub_data/images/411217.png,a black and white photo of a woman with a hood on,5.063623905181885
sub_data/images/129781.png,a boy and his dog are sitting on a couch,4.503746032714844
sub_data/images/265451.png,a spoon with a spoon handle,5.577940464019775
sub_data/images/191543.png,a close up of a computer with a small circuit,5.4357709884643555
sub_data/images/851539.png,a fire in the dark,5.43108606338501
sub_data/images/291440.png,a rusted metal plate with a rusted surface,5.069675445556641
sub_data/images/58047.png,a car is parked in a tunnel,4.520505428314209
sub_data/images/638754.png,a bird is walking on the ground,5.266688346862793
sub_data/images/13755.png,a bridge over a river,5.126145362854004
sub_data/images/619941.png,a man with a white shirt and a white shirt,6.071725368499756
sub_data/images/885159.png,a bird is flying in the woods near some trees,4.891788005828857
sub_data/images/912790.png,a bridge with a sunset in the background,4.323780536651611
sub_data/images/242138.png,a man in a black shirt,5.463491439819336
sub_data/images/846467.png,a man and woman dancing in the street,5.909503936767578
sub_data/images/17056.png,a horse pulling a carriage down a city street,4.635204792022705
sub_data/images/144813.png,a woman with a black shirt,5.27956485748291
sub_data/images/577213.png,a star wars mailbox with a r2,5.785322666168213
sub_data/images/955909.png,honey in a jar,5.563014030456543
sub_data/images/70876.png,a small plant with green leaves growing in the ground,4.66780424118042
sub_data/images/107991.png,a close up of a flower with a green background,5.673171043395996
sub_data/images/876868.png,a dog is looking at a woman who is holding a pencil,4.302812576293945
sub_data/images/31664.png,a stop sign with a foggy mountain in the background,5.519492149353027
sub_data/images/777546.png,a chimpan monkey sitting on a rock,5.93039608001709
sub_data/images/534863.png,a little girl standing on the beach,5.391385078430176
sub_data/images/615452.png,a small bird standing on a ledge,5.521393299102783
sub_data/images/10049.png,three birds sitting on a wooden post,5.0213422775268555
sub_data/images/367005.png,a golden bell pepper,6.129611968994141
sub_data/images/705191.png,a white building with a brown roof,5.826986312866211
sub_data/images/770071.png,a close up of a football with a wooden cross,5.442595481872559
sub_data/images/945771.png,a train is traveling down the tracks on a foggy day,5.495582103729248
sub_data/images/217781.png,a bridge over a road,4.930853366851807
sub_data/images/838993.png,a woman jumping in the air on a beach,4.795180797576904
sub_data/images/6715.png,a black cat walking next to a graffiti covered wall,4.557063579559326
sub_data/images/760700.png,a deer standing in the snow in a field,5.498940944671631
sub_data/images/32231.png,a clock on a wall with a person hanging from it,5.3459553718566895
sub_data/images/854970.png,a wooden bridge over a marsh,6.323920726776123
sub_data/images/882842.png,a forest with a tree trunk and a light,5.245749473571777
sub_data/images/663762.png,a cityscape at night with a reflection of the building,5.445180892944336
sub_data/images/294586.png,a window with a view of a building,5.2032341957092285
sub_data/images/652588.png,a cup with a fork and knife on it,5.753401279449463
sub_data/images/640590.png,a woman holding a towel in her hands,5.725759029388428
sub_data/images/360941.png,a house with a ramp in the water,4.885690212249756
sub_data/images/600311.png,a bee on a flower,5.56052303314209
sub_data/images/908194.png,a window with a pot of flowers in it,5.870983123779297
sub_data/images/296378.png,a skull with a cross on it's face,4.850404262542725
sub_data/images/851272.png,a woman with long hair,5.419822692871094
sub_data/images/704460.png,a man is using a lawn mower to cut grass,5.179774761199951
sub_data/images/412832.png,a fountain in a park,5.532690048217773
sub_data/images/138490.png,a man playing a violin with the words,'the music of the heart ',4.863122940063477
sub_data/images/836064.png,a cat sitting on a log,5.308262348175049
sub_data/images/618659.png,a man holding a camera in his hands,5.326106071472168
sub_data/images/330948.png,the water is reflecting the buildings,5.825015068054199
sub_data/images/41398.png,a black and white photo of a church,5.3219804763793945
sub_data/images/261133.png,a woman with a tattoo on her back,4.893244743347168
sub_data/images/453155.png,a woman laying on the floor with a bunch of clothes on the floor,4.726606845855713
sub_data/images/58382.png,a person holding a camera in their hands,5.01411247253418
sub_data/images/368241.png,a leaf with a green background,5.086211204528809
sub_data/images/710179.png,a woman laying in the grass with a rubber duck,5.219191551208496
sub_data/images/237869.png,a view of the city from the water,5.702450752258301
sub_data/images/453483.png,two nascar cars are shown in the dark,4.07588005065918
sub_data/images/121042.png,a reflection of trees in the water,6.027897834777832
sub_data/images/827886.png,a rainbow appears over a cabin in the mountains,5.827706813812256
sub_data/images/152367.png,a bridge over a river,5.574816703796387
sub_data/images/288450.png,a woman with a snake on her chest,5.669378280639648
sub_data/images/751620.png,a tree that is on the beach,5.832353115081787
sub_data/images/76061.png,a woman in a black dress is standing in front of a window,3.956674098968506
sub_data/images/952013.png,a yellow flower with a black bug on it,5.110617637634277
sub_data/images/938912.png,a bowl of blue and red candy candis,5.13490104675293
sub_data/images/600204.png,a close up of a piano keyboard,5.212573051452637
sub_data/images/125917.png,a close up of a yellow and black striped sign,5.076645374298096
sub_data/images/422680.png,a man with a hat and a shirt,5.598939895629883
sub_data/images/303655.png,a ball of ribbon on a white surface,5.004541397094727
sub_data/images/908112.png,a pile of white balls on a table,5.3405351638793945
sub_data/images/254607.png,a pile of junk cars,5.051092147827148
sub_data/images/639431.png,a woman with a scarf around her neck,5.63112211227417
sub_data/images/27720.png,a baseball player swinging a bat,5.219605445861816
sub_data/images/743391.png,the sky is purple,5.4061102867126465
sub_data/images/650737.png,a white light with a white background,4.856446266174316
sub_data/images/766972.png,a lake with snow covered trees and a bridge,5.979458808898926
sub_data/images/147451.png,a bridge over a river,5.723808288574219
sub_data/images/825409.png,two white flowers with red centers on a black background,5.560741424560547
sub_data/images/286571.png,a person is flying through the air on a ski board,4.572866916656494
sub_data/images/494704.png,a man in a black and white photo,5.737605571746826
sub_data/images/69756.png,a statue of a woman holding a cross,5.333300590515137
sub_data/images/919187.png,a black and white photo of a rock in the ocean,6.443217754364014
sub_data/images/557450.png,a hummingbird flying near a flower,5.82720947265625
sub_data/images/321255.png,a black telephone,5.135085105895996
sub_data/images/264941.png,a shadow of a fork on a table,4.960892677307129
sub_data/images/227931.png,a large building with many trees in the middle,5.413793563842773
sub_data/images/769546.png,a doll in a dress and hat,4.980976581573486
sub_data/images/606636.png,a cat is sitting on the floor of a room,4.846931457519531
sub_data/images/278819.png,a church with stained glass windows and pew pew pew pew pew pew pew pew pew pew pew pew,5.004339218139648
sub_data/images/85235.png,a man with a guitar,5.407552719116211
sub_data/images/10367.png,a glass of water and a packet of water,5.287660598754883
sub_data/images/534380.png,a person riding a horse in a field,5.018479347229004
sub_data/images/836165.png,a violin with a wooden body and a metal handle,5.161925315856934
sub_data/images/542030.png,a person riding a blue atv on a dirt bike,4.416813850402832
sub_data/images/534583.png,a woman laying on the floor with her legs spread,5.399620056152344
sub_data/images/849782.png,a man swimming in a pool with his head in the water,5.660019874572754
sub_data/images/650535.png,a black and white cat,5.973796367645264
sub_data/images/687450.png,a young girl in a blue hoodie,5.483068466186523
sub_data/images/408255.png,a man is laying on the floor surrounded by newspapers,5.898764133453369
sub_data/images/847339.png,a blur of a building with a red and blue background,5.2332916259765625
sub_data/images/393790.png,a tree with red leaves,5.119731903076172
sub_data/images/891016.png,a woman in a black dress and hat,6.1681227684021
sub_data/images/101652.png,a large red bridge,5.749772071838379
sub_data/images/339743.png,a building with balks,5.307459831237793
sub_data/images/726619.png,a woman in a dress posing for a picture,5.772392272949219
sub_data/images/20740.png,a glass of wine,5.214128494262695
sub_data/images/468480.png,a close up of a violin on a wall,5.152458190917969
sub_data/images/466931.png,a white cup,5.647889137268066
sub_data/images/938622.png,a bird flying in the sky,5.713616371154785
sub_data/images/653450.png,a person walking on a beach with a dog,5.717067718505859
sub_data/images/735976.png,a brick wall with a sign on it,5.396998405456543
sub_data/images/335559.png,a bottle of whiskey,4.9239630699157715
sub_data/images/717675.png,a black and white photo of a flower,4.96660041809082
sub_data/images/458187.png,a brown teddy bear,5.165666580200195
sub_data/images/848478.png,a little girl is walking down the street,5.0684943199157715
sub_data/images/33279.png,aerial view of the mountains of the alps,5.535114288330078
sub_data/images/255479.png,fall foliage at the lake,5.129782676696777
sub_data/images/331381.png,a person sitting in front of a fire,4.830423831939697
sub_data/images/883179.png,a bird sitting on a wire,6.095685958862305
sub_data/images/818688.png,a bunch of black and white coiled wires,5.205523490905762
sub_data/images/419948.png,a close up of a person with a cell,4.679187774658203
sub_data/images/405780.png,a cat standing on the floor in front of a couch,4.388242244720459
sub_data/images/810970.png,a group of horses racing down a track,4.445157051086426
sub_data/images/582538.png,a view of a beach with palm trees and a sunset,5.05207633972168
sub_data/images/547689.png,a wave rolls in on the beach,4.663759708404541
sub_data/images/774139.png,a lizard on a white surface,5.3996381759643555
sub_data/images/652015.png,a woman in a dress sitting in a field,5.715778827667236
sub_data/images/391629.png,a group of sailers sailing in the ocean,4.779922008514404
sub_data/images/502354.png,a camera attached to a tripod,4.935586452484131
sub_data/images/524441.png,a man and woman,5.897797584533691
sub_data/images/425335.png,an old man with glasses and a black shirt,5.164361476898193
sub_data/images/228850.png,a young boy with blonde hair,4.944934844970703
sub_data/images/742866.png,a woman with red hair and black gloves,5.899086952209473
sub_data/images/377757.png,a green candy with a white background,6.194581985473633
sub_data/images/629941.png,a window with three ladybugs on it,5.448425769805908
sub_data/images/458225.png,a woman wearing a necklace with a heart on it,4.758455276489258
sub_data/images/169694.png,a woman with her hand on her face,5.003435134887695
sub_data/images/380621.png,a man in a red dress and a pink hat,5.074594020843506
sub_data/images/870020.png,a bird is standing in the grass near a house,5.269472122192383
sub_data/images/448209.png,a narrow slot in the rock,5.932775497436523
sub_data/images/941699.png,a tree on a snowy hill,5.907281875610352
sub_data/images/394515.png,a woman standing in a tree,5.979572772979736
sub_data/images/78879.png,a green parrot eating a banana,5.362151145935059
sub_data/images/93603.png,a colorful picture of a martini glass,4.953337669372559
sub_data/images/601050.png,a pencil and a pencil on a table,5.312586307525635
sub_data/images/58179.png,a flock of seaguls,5.051364898681641
sub_data/images/897401.png,a close up of a leaf with water droplets,5.391782760620117
sub_data/images/696935.png,a car that has been abandoned,4.535738468170166
sub_data/images/841991.png,a bird sitting on a branch in a tree,4.764071941375732
sub_data/images/122197.png,a group of people in white clothing,5.664790153503418
sub_data/images/93979.png,a pencil eras the word'yes'on a blue leather book,4.804937839508057
sub_data/images/626239.png,a body of water,5.125612735748291
sub_data/images/804255.png,a picture of mountains,5.31559419631958
sub_data/images/292750.png,a small house with a steep on the roof,5.518930435180664
sub_data/images/264090.png,a leaf on a wooden table,5.882769584655762
sub_data/images/12984.png,a computer screen with a message on it,4.3405890464782715
sub_data/images/712294.png,a blue glass,5.885101318359375
sub_data/images/232892.png,a sign on a pole,4.701839923858643
sub_data/images/321415.png,a man sleeping on the sidewalk in front of a door,5.165868282318115
sub_data/images/492138.png,a woman holding a vase of flowers,5.7077436447143555
sub_data/images/637756.png,a tv with a face on it,5.315479278564453
sub_data/images/449368.png,a woman with long brown hair,5.381906032562256
sub_data/images/810639.png,a cloudy sky,6.223505973815918
sub_data/images/773908.png,a cigarette with a lit cigarette stick in the middle,5.659110069274902
sub_data/images/495868.png,a blur of trees,5.794056415557861
sub_data/images/456968.png,a large snail shell on a blue background,4.737095355987549
sub_data/images/282771.png,a long exposure of a highway with a mountain in the background,5.810713291168213
sub_data/images/512413.png,a field of white crosses,5.617841720581055
sub_data/images/346388.png,a wooden boat with blue seats and a table,5.612436294555664
sub_data/images/9017.png,a close up of a game board with a wooden figure,5.316263198852539
sub_data/images/317288.png,a close up of a flower with a white background,5.218255996704102
sub_data/images/214252.png,a circular saw blade with the words'''' on it,5.754400253295898
sub_data/images/908023.png,a black and white photo of a man with a pole,4.494333744049072
sub_data/images/936872.png,a pair of shoes on a black background,4.435888290405273
sub_data/images/559515.png,a white vase with a bird on top,5.785232067108154
sub_data/images/208392.png,a piece of wood,5.39561653137207
sub_data/images/17201.png,a row of parked scoots,5.076436519622803
sub_data/images/495045.png,a tree in the distance,4.713101863861084
sub_data/images/674945.png,a field of flowers,5.293026924133301
sub_data/images/451285.png,a young girl laying on a table with her head on her hands,5.083343505859375
sub_data/images/156078.png,a girl sitting on a couch,5.204045295715332
sub_data/images/42331.png,a red ball of fire is seen in the dark,5.916382789611816
sub_data/images/790757.png,a dandel dandel dandel dandel dandel dandel dandel dandel dandel,4.845676898956299
sub_data/images/867414.png,a close up of a flower with a black background,4.757863998413086
sub_data/images/241155.png,a woman standing in front of a building,4.795600891113281
sub_data/images/398679.png,a wasp wasp in a nest,5.4202880859375
sub_data/images/108924.png,a person standing on top of a mountain,6.006761074066162
sub_data/images/342727.png,a large tree with green leaves and a white bird on it,4.466364860534668
sub_data/images/687758.png,a baby is sleeping in the arms of a woman,5.6157426834106445
sub_data/images/437950.png,a cat with a black background,5.214829444885254
sub_data/images/257706.png,a picture of a forest with trees and plants,4.069549560546875
sub_data/images/279010.png,two men playing guitar on the beach at sunset,5.290106773376465
sub_data/images/243854.png,a girl eating a slice of pizza,5.183931827545166
sub_data/images/333702.png,a boy standing in a river filled with garbage,5.2516374588012695
sub_data/images/134324.png,a train sitting in a train yard,5.3930463790893555
sub_data/images/408453.png,a little girl covering her face with her hands,5.157120227813721
sub_data/images/696821.png,a black and white photo of a tree branch,5.286147594451904
sub_data/images/214862.png,a bunch of blue and purple glass flowers,4.901463508605957
sub_data/images/222121.png,a close up of a dough with sprinch sprinch,5.2192702293396
sub_data/images/432804.png,a bench in the park,5.3663225173950195
sub_data/images/29930.png,a horse standing on the sidewalk in front of a building,4.821467876434326
sub_data/images/756213.png,a horse running in the grass,5.783729553222656
sub_data/images/800905.png,a large body of water,5.209417819976807
sub_data/images/816537.png,a bird with a yellow beak,5.680779457092285
sub_data/images/396056.png,two men in lab coats,5.796418190002441
sub_data/images/772507.png,a close up of a snow leopard's face,5.423460960388184
sub_data/images/460384.png,a man sitting in a chair with his hand on his face,5.320067405700684
sub_data/images/651740.png,a small house in the middle of a snowy field,5.792275428771973
sub_data/images/801552.png,a woman in a bikini top and a pink bikini,4.291966438293457
sub_data/images/623101.png,a yellow rubber duck,4.603786468505859
sub_data/images/859774.png,a black and white photo of a cow behind a fence,4.895097255706787
sub_data/images/376361.png,a close up of a flower with a blue sky in the background,5.6228413581848145
sub_data/images/497765.png,a fly with a red head and black wings,4.778347015380859
sub_data/images/948733.png,a line of vines hanging from a wire,5.227349281311035
sub_data/images/223627.png,a whale is jumping out of the water,5.058117866516113
sub_data/images/361875.png,a close up of a piece of sugar,5.173861503601074
sub_data/images/483070.png,a man sitting on the ground next to a wall with a painting of a dog,5.243810653686523
sub_data/images/479890.png,a view of the ocean from a mountain,5.535982608795166
sub_data/images/948217.png,a lion laying on a rock,5.906847953796387
sub_data/images/153195.png,a bridge over a river,5.985410213470459
sub_data/images/476519.png,a stream of water,5.49942684173584
sub_data/images/903955.png,a red triangular shaped object,5.479050636291504
sub_data/images/52816.png,a christmas tree,5.077508926391602
sub_data/images/826979.png,a window in the ruins of the fort of san at sunset,5.538046836853027
sub_data/images/169252.png,a diamond ring on a green leaf,4.706788539886475
sub_data/images/925570.png,two birds standing on a rock,5.604917526245117
sub_data/images/328759.png,a row of concrete arches,5.013664245605469
sub_data/images/319637.png,a young boy riding a scoote on a scoote,5.050708770751953
sub_data/images/62214.png,a woman wearing sunglasses and a white shirt,4.713403224945068
sub_data/images/678249.png,a small house on the shore of a lake,5.718592643737793
sub_data/images/7827.png,a hand holding a playing card next to some coins,5.296464920043945
sub_data/images/240427.png,a person holding a cigarette and a cup of coffee,5.554018497467041
sub_data/images/677862.png,a robin and its young in the grass,5.864030838012695
sub_data/images/603987.png,a body of water,5.506937026977539
sub_data/images/865804.png,a man riding a bike up a hill,6.22698450088501
sub_data/images/168484.png,a newspaper laying on the ground next to a wall,4.993018627166748
sub_data/images/886750.png,a large green vase sitting on top of a wooden table,5.221253395080566
sub_data/images/135454.png,a red rose on a black hat,5.1256937980651855
sub_data/images/44760.png,a cross with a blur of light,4.706119060516357
sub_data/images/13767.png,a train track,5.610250473022461
sub_data/images/457870.png,a gold bang bracelet with a curved design,4.951317310333252
sub_data/images/793539.png,a man with a camera,5.657838344573975
sub_data/images/949681.png,a black and white sign,5.049206733703613
sub_data/images/346507.png,a view of the city from a park,5.464845657348633
sub_data/images/913103.png,a tombstone with a black and white photo of a grave,5.025116920471191
sub_data/images/105052.png,a rose is placed on a red and white striped cloth,4.634389400482178
sub_data/images/80122.png,a black and white photo of wind turbines,5.763361930847168
sub_data/images/164008.png,a group of people walking through a snow covered field,5.109506607055664
sub_data/images/943605.png,a banana and a banana peel on a table,5.510066032409668
sub_data/images/97665.png,a fire is burning in the middle of a grill,4.80157470703125
sub_data/images/395385.png,a glass window with a sky in the background,5.009562015533447
sub_data/images/636041.png,the sun is setting over monument butte,6.028139114379883
sub_data/images/546296.png,a man fishing in the ocean with a rod,5.286797046661377
sub_data/images/349545.png,a purple flower with green leaves,5.309103012084961
sub_data/images/747481.png,a colorful display of umbrellas,5.6805949211120605
sub_data/images/270320.png,a toy train on a track in the snow,5.251171112060547
sub_data/images/437700.png,a dog laying on a couch next to a pillow,5.575794696807861
sub_data/images/793504.png,a man in a kayak pad in a river,5.261857509613037
sub_data/images/823011.png,a food stand with a blue sky in the background,5.308525562286377
sub_data/images/874805.png,a baby wearing a white hat and a white shirt,5.461078643798828
sub_data/images/625776.png,a man wearing red sunglasses,5.597592353820801
sub_data/images/340286.png,a woman's stomach with a small tattoo on it,5.238289833068848
sub_data/images/323735.png,a red flower,5.063590049743652
sub_data/images/254226.png,a clock with a purple background,4.6891913414001465
sub_data/images/168054.png,a mountain with a large glacier on it,5.939635753631592
sub_data/images/22209.png,a close up of a computer motherboard,4.597281455993652
sub_data/images/681948.png,a leaf is on the branch,5.767067909240723
sub_data/images/217987.png,a tree with no leaves,4.2547993659973145
sub_data/images/610870.png,a close up of a plant with water droplets,5.376864910125732
sub_data/images/13452.png,three white eggs on a leaf,5.083399772644043
sub_data/images/611438.png,a couple sitting on a bench in the park,5.173619747161865
sub_data/images/658773.png,a dirty bathroom,5.691242218017578
sub_data/images/22868.png,a city skyline,4.999416351318359
sub_data/images/892337.png,an open book with pages folded in the shape of a heart,5.307302474975586
sub_data/images/113310.png,a windmill is lit up at night in the background,5.248803615570068
sub_data/images/271290.png,a person holding a cross in their hand,5.22058629989624
sub_data/images/320023.png,a statue of a man,5.588457107543945
sub_data/images/425728.png,a group of cyclists riding down a road,5.468092918395996
sub_data/images/393641.png,a lone tree on the edge of a hill,5.6648406982421875
sub_data/images/55898.png,a yellow flower with green leaves on it,4.909388065338135
sub_data/images/922562.png,a leaf rests on a rock in a pond,6.507140159606934
sub_data/images/929636.png,a man is using a snow blower to clear the snow from the sidewalk,5.078212261199951
sub_data/images/858333.png,a toy doll with a suit and tie,5.907731533050537
sub_data/images/167022.png,a clear container with a tooth and tooth,4.946218013763428
sub_data/images/63633.png,a black dog is sitting on a leash,4.4653401374816895
sub_data/images/578349.png,a man is sitting on a telephone pole,6.045549392700195
sub_data/images/210987.png,a kite flying in the sky over a beach,4.6326398849487305
sub_data/images/316385.png,a statue of a man,5.510599613189697
sub_data/images/200700.png,a close up of a white speaker,4.9228057861328125
sub_data/images/146399.png,a wooden bench,5.072992324829102
sub_data/images/317813.png,a close up of a white crochel,5.1100873947143555
sub_data/images/107694.png,a close up of a white flower on a tree,4.888860702514648
sub_data/images/141923.png,a painting on a wall with a man on it,4.813419818878174
sub_data/images/744109.png,a close up of a book with pages folded,5.255265235900879
sub_data/images/674348.png,a man in a costume,6.073079586029053
sub_data/images/886461.png,a woman with long blonde hair,6.109157562255859
sub_data/images/921323.png,a bridge over a river,5.766119956970215
sub_data/images/511830.png,a pier with waves crashing under it,5.3234992027282715
sub_data/images/519027.png,a red light is shining through a black frame,5.244270324707031
sub_data/images/482663.png,the band the stone roses performing at the festival,4.750495910644531
sub_data/images/270974.png,a view of the lake and mountains from a mountain top,5.997352600097656
sub_data/images/847609.png,a pile of hay,4.903483867645264
sub_data/images/199385.png,a close up of a laptop with a hard disk,5.197879791259766
sub_data/images/919824.png,a dog standing on the beach with its hair blowing in the wind,5.804286003112793
sub_data/images/774377.png,a camera with a flash light on it,5.047739028930664
sub_data/images/903655.png,a humming flying over a flower,5.4673943519592285
sub_data/images/698679.png,a red truck,5.749341011047363
sub_data/images/730894.png,a large white object floating in the water,4.725459575653076
sub_data/images/415660.png,a close up of a rattle,4.8030548095703125
sub_data/images/871115.png,three white stones on a table with a red background,5.255943775177002
sub_data/images/489588.png,a little girl sitting on a swing,5.057673454284668
sub_data/images/50599.png,a man walking down the sidewalk in front of a bus,4.584664344787598
sub_data/images/22685.png,a little boy with blonde hair and a jacket,5.417015075683594
sub_data/images/187730.png,a woman is blowing a fire with her hair,5.705329895019531
sub_data/images/862576.png,a old tractor sitting on the side of a road,5.979966640472412
sub_data/images/551132.png,a flower in the dark,4.883820533752441
